conference,year,season,session_id,paper_id,area_code,area_name,tier1,map_source,title
VLSI,2025,S2025-26,T19,T19-2,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,First Demonstration of 9N+9P Complete Dipole Multi-Vs CMOS Integration with Atomic Interfacial Dipole Buffer Layer
VLSI,2025,S2025-26,T19,T19-3,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,Shifter materials and Stack Explorations for V Fine-Tunable Dual Dipole Multi-V Gate Stacks Compatible with Low
VLSI,2025,S2025-26,T19,T19-4,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,High-Performance Monolithic 3D CMOS Enabled by Orientation-Aligned Seedless Laser Crystallization and Ultra
VLSI,2025,S2025-26,C31,C31-1,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,A Fully Integrated Bipolar 1.8Vpp-to-41Vpp 450kHz Switched-Capacitor MEMS-Driver with a Power Reduction Factor of
VLSI,2025,S2025-26,C31,C31-2,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,"A 22μg/√Hz Noise Floor, 1.6mg/g2 VRC, High Efficiency MEMS Capacitive Accelerometer using High-Voltage Orthogonal"
VLSI,2025,S2025-26,C31,C31-3,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,A 560μW 6fA/√Hz 146dB-DR Ultrasensitive Current Readout Circuit for PWM-Dimming-Tolerant Under-Display Ambient
VLSI,2025,S2025-26,C31,C31-4,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,"A Hybrid Touch Sensing AFE with Common-CVQ (Currents, Voltages, and Charges) Subtraction to Improve Display"
VLSI,2025,S2025-26,C32,C32-1,C2,Data Converters & Analog Circuits,Circuits & Systems,session,An 88.8dB-SNDR 6-MS/s Pipelined SAR ADC with A Closed-Loop Dynamic Amplifier Featuring Highly-Linear Full-Scale
VLSI,2025,S2025-26,C32,C32-2,C2,Data Converters & Analog Circuits,Circuits & Systems,session,"A 91.2dB-SNDR 250kHz-BW CT Zoom ADC Achieving a 6-bit Linear Zoom-in with Interstage LPF and 1.5-bit DAC, J"
VLSI,2025,S2025-26,C32,C32-3,C2,Data Converters & Analog Circuits,Circuits & Systems,session,"A 0.0035mm2 86dB-SNR 1.25MHz-BW Noise-Shaping SAR ADC Enabling kT/C Noise Shaping, X. Wang, Z. Zhang, Y. Zhong,"
VLSI,2025,S2025-26,C32,C32-4,C2,Data Converters & Analog Circuits,Circuits & Systems,session,A 94.4dB-SNDR 500kHz-BW Multi-Rate MASH 0-1-0 ADC with Easy-to-Drive Capacitive Input and Deadband-Embedded
VLSI,2025,S2025-26,C32,C32-5,C2,Data Converters & Analog Circuits,Circuits & Systems,session,An NS-SAR Quantizer-Based Pipeline Incremental Delta-Sigma ADC Using a Current-Regulated Floating Ring Amplifier
VLSI,2025,S2025-26,C33,C33-1,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,"A 6.78 MHz Multiple-Transmitter Wireless Power Transfer System with Integrated Coupling Coefficient Sensor, Y. Yao*,"
VLSI,2025,S2025-26,C33,C33-2,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,"A Multi-Rectenna, Single-Output, Power Combine-and-Regulate Boost Converter for 5.8GHz Wireless Power Receiver"
VLSI,2025,S2025-26,C33,C33-3,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,A Wireless Power and Synchronized Full-Duplex Data Transceiver IC with 400 kbps Bidirectional Data Rate Using a
VLSI,2025,S2025-26,C33,C33-4,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,A Dual-Mode Direct-Drive D-GaN Driver with Reused Inductor and Power Switches for Negative Voltage Generation and
VLSI,2025,S2025-26,T20,T20-1,D2,Memory Devices & Technology,Devices & Process Technology,session,"Process Insights into 3D-DRAM with Vertical Bit Line and Scalable GAA Transistor, N. Rassoul*, L. A. Labbate*, G. Eneman*,"
VLSI,2025,S2025-26,T20,T20-2,D2,Memory Devices & Technology,Devices & Process Technology,session,High Performance and Reliable 4F2 IGZO Vertical Channel Transistor (VCT) with Extremely Low Contact Resistance and
VLSI,2025,S2025-26,T20,T20-3,D2,Memory Devices & Technology,Devices & Process Technology,session,First Thorough Assessment of Time-Dependent Dielectric Breakdown in Sub-25 nm Gate-All-Around Vertical InGaZnO
VLSI,2025,S2025-26,T20,T20-4,D2,Memory Devices & Technology,Devices & Process Technology,session,"A Recall-Free 3D Stackable nvDRAM Built Upon Gate-Controlled Thyristor, W.-C. Chen, H.-T. Lue, Y.-T. Lin, K.-C. Wang and"
VLSI,2025,S2025-26,T20,T20-5,D2,Memory Devices & Technology,Devices & Process Technology,session,"4F2 DRAM Integration with Vertical Gate (VG) Cell Transistor and Peri-Under-Cell (PUC) Architecture, J. Park, J. Cha, J. S"
VLSI,2025,S2025-26,T21,T21-1,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,Power Delivery for Scaled-Out Chiplet-Based Wafer-Scale Systems with 8 μm Cu-Cu Bond Pitch on Active
VLSI,2025,S2025-26,T21,T21-2,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,"Investigation of Post-Bonding Die Stretching in Die-to-Wafer Hybrid Bonding, Y. Lu*, B. Pressl**, K. Zheng****, L. Jiang*, Y"
VLSI,2025,S2025-26,T21,T21-3,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,Novel Ultra-thin Transistor Layer Transfer (TLT) Technology for Demonstrating Wafer-Level nm-Scale 3-Layer Stacking
VLSI,2025,S2025-26,T21,T21-4,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,"First Demonstration of 3D Monolithic-Integrated BEOL OSFETs on GaN HEMTs: CEO-GaN, G. Zheng*, H. Li*, L. Huang**,"
VLSI,2025,S2025-26,T22,T22-1,D1,Logic & Advanced CMOS Devices,Devices & Process Technology,session,Extending the Gate-All-Around (GAA) era to the A10 node: Outer Wall Forksheet Enabling Full Channel Strain and
VLSI,2025,S2025-26,T22,T22-2,D1,Logic & Advanced CMOS Devices,Devices & Process Technology,session,SRAM Scaling Opportunities Below 0.01 μm2 Using Double-Row CFET Architecture with Wordline-Folded Bitcell Design
VLSI,2025,S2025-26,T22,T22-3,D1,Logic & Advanced CMOS Devices,Devices & Process Technology,session,"PPA Scaling of Flip FET Technology Down to A2 Node Enabled by Architecture Innovations: Self-aligned Gate, 2T"
VLSI,2025,S2025-26,T22,T22-4,D1,Logic & Advanced CMOS Devices,Devices & Process Technology,session,First Demonstration of Symmetric Dual-Sided Vertical FET (DSVFET) for Energy Efficient Computing (EEC): From
VLSI,2025,S2025-26,T23,T23-1,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,"Compact, Low-Loss, Cost-Effective, CMOS Embedded RF Switch Solution Achieving DC-100GHz True-Time Delay"
VLSI,2025,S2025-26,T23,T23-2,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,First Demonstration of Top T-gate BEOL-Compatible Indium-Oxide RF Transistors with Record Maximum Oscillation
VLSI,2025,S2025-26,T23,T23-3,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,Scaled-Footprint Ultra-Low Power Cryogenic InGaAs/InP HEMTs with Record-High Combination of Low-Noise and
VLSI,2025,S2025-26,T23,T23-4,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,Cryogenic In Ga As Quantum-Well High-Electron Mobility Transistors from Low-Power Quantum Computing to Tera
VLSI,2025,S2025-26,T23,T23-5,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,Fully Heterogeneous and Monolithic 3D Integrated RF Platform with III-V HEMTs on Si CMOS for Next-Generation
KCS,2024,S2023-24,TA1-L,TA1-L-1,C2,Data Converters & Analog Circuits,Circuits & Systems,session,2전극 측정을 위한 저 잡음 넓은 동적영역의 바이오 임피던스 판독회로
KCS,2024,S2023-24,TA1-L,TA1-L-2,C2,Data Converters & Analog Circuits,Circuits & Systems,session,A Fully Differential LiDAR Receiver with On-chip APDs in 180-nm CMOS
KCS,2024,S2023-24,TA1-L,TA1-L-3,C2,Data Converters & Analog Circuits,Circuits & Systems,session,
KCS,2024,S2023-24,TA1-L,TA1-L-4,C2,Data Converters & Analog Circuits,Circuits & Systems,session,A Fully-Differential Optoelectronic Receiver in 180-nm CMOS
KCS,2024,S2023-24,TA1-L,TA1-L-5,C2,Data Converters & Analog Circuits,Circuits & Systems,session,Single-stage Wireless CC-CV Resonant Battery Charger with Coupling Range Extension Scheme
KCS,2024,S2023-24,TA1-L,TA1-L-6,C2,Data Converters & Analog Circuits,Circuits & Systems,session,A 2nd Order Delta-sigma Modulator for BMS DC Measurement
KCS,2024,S2023-24,TB1-H,TB1-H-1,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,Security Application
KCS,2024,S2023-24,TB1-H,TB1-H-2,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,Quantum Dot Light-Emitting Diodes
KCS,2024,S2023-24,TB1-H,TB1-H-3,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,Technology
KCS,2024,S2023-24,TB1-H,TB1-H-4,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,Solution-Processed NIR Sensing Ambipolar Organic Phototransistor
KCS,2024,S2023-24,TB1-H,TB1-H-5,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,Vertically Stacked RGB Micro-LEDs Via Transfer Printed Semiconductor Sheets
KCS,2024,S2023-24,TB1-H,TB1-H-6,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,Quantum Efficiency Enhancement by Using Guided-Mode Resonance Structure on eSWIR
KCS,2024,S2023-24,TC1-J,TC1-J-1,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,2D Materials Design for Angstrom-scale Multi-stack Devices
KCS,2024,S2023-24,TC1-J,TC1-J-2,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,2D Materials Design for Angstrom-scale Multi-stack Devices
KCS,2024,S2023-24,TC1-J,TC1-J-3,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,
KCS,2024,S2023-24,TC1-J,TC1-J-4,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Integration Techniques
KCS,2024,S2023-24,TC1-J,TC1-J-5,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Two-dimensional Layer Induced Resistive Switching Properties of Hafnia-Based Heterostructure
KCS,2024,S2023-24,TD1-P,TD1-P-1,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,Chip Size Dependent Turn-off Behavior of SiC MOSFETs
KCS,2024,S2023-24,TD1-P,TD1-P-2,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,Yeonjun Kim and Hyemin Kang
KCS,2024,S2023-24,TD1-P,TD1-P-3,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,
KCS,2024,S2023-24,TD1-P,TD1-P-4,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,"Efficient, Stable and Scalable Perovskite Solar Cells"
KCS,2024,S2023-24,TD1-P,TD1-P-5,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,산화갈륨 기반 수직형 고전압 쇼트키 다이오드 구조 설계를 위한 해석적 모델 제안
KCS,2024,S2023-24,TD1-P,TD1-P-6,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,"Min-Jeoung Kim, Sung-Hoon Lee, Won-Chul Chol, Seung-Jun Oh, Ji-Ho Kim, and Ho-Young Cha"
KCS,2024,S2023-24,TE1-E,TE1-E-1,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,InP HEMT Based MMICs for Future Quantum Computing Applications
KCS,2024,S2023-24,TE1-E,TE1-E-2,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,InP HEMT Based MMICs for Future Quantum Computing Applications
KCS,2024,S2023-24,TE1-E,TE1-E-3,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,Quantum Computing
KCS,2024,S2023-24,TE1-E,TE1-E-4,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,Temperature
KCS,2024,S2023-24,TE1-E,TE1-E-5,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,High-electron-mobility Transistors
KCS,2024,S2023-24,TE1-E,TE1-E-6,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,fmax in Excess of 300 GHz
KCS,2024,S2023-24,TF1-C,TF1-C-1,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Operando Electron Microscopy Investigation of Domain Dynamics in 2D Sliding Ferroelectrics
KCS,2024,S2023-24,TF1-C,TF1-C-2,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Graphene Capping Layer in Cu Back-End-Of-Line
KCS,2024,S2023-24,TF1-C,TF1-C-3,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Plasma Treatments
KCS,2024,S2023-24,TF1-C,TF1-C-4,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Facile and Large-area Optical Characterization of Atomically Thin Films
KCS,2024,S2023-24,TF1-C,TF1-C-5,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Thermal Property 3D Imaging System Using Frequency-domain Thermoreflectance
KCS,2024,S2023-24,TG1-K,TG1-K-1,X1,Neuromorphic & In-Memory Computing,Cross-cutting / Emerging Computing,session,"CMOS-compatible, 2DEG-Based Three-terminal Dynamic Memristor"
KCS,2024,S2023-24,TG1-K,TG1-K-2,X1,Neuromorphic & In-Memory Computing,Cross-cutting / Emerging Computing,session,A Memristor-Based Elementary Motion Detector for a Maneuver Prediction
KCS,2024,S2023-24,TG1-K,TG1-K-3,X1,Neuromorphic & In-Memory Computing,Cross-cutting / Emerging Computing,session,Edge Computing
KCS,2024,S2023-24,TG1-K,TG1-K-4,X1,Neuromorphic & In-Memory Computing,Cross-cutting / Emerging Computing,session,Ion Blocking Layer for Reliable Multilevel Retention
KCS,2024,S2023-24,TG1-K,TG1-K-5,X1,Neuromorphic & In-Memory Computing,Cross-cutting / Emerging Computing,session,Switching Characteristics
KCS,2024,S2023-24,TG1-K,TG1-K-6,X1,Neuromorphic & In-Memory Computing,Cross-cutting / Emerging Computing,session,A 10T2R Non-Volatile SRAM Cell Design with High-Reliability
KCS,2024,S2023-24,TG1-K,TG1-K-7,X1,Neuromorphic & In-Memory Computing,Cross-cutting / Emerging Computing,session,Computing Applications
KCS,2024,S2023-24,TH1-K,TH1-K-1,D2,Memory Devices & Technology,Devices & Process Technology,session,Operations
KCS,2024,S2023-24,TH1-K,TH1-K-2,D2,Memory Devices & Technology,Devices & Process Technology,session,Dual-gate Metal Oxide Transistors
KCS,2024,S2023-24,TH1-K,TH1-K-3,D2,Memory Devices & Technology,Devices & Process Technology,session,Device with IGZO TFT and Retention-centric Tiki-Taka Algorithm
KCS,2024,S2023-24,TH1-K,TH1-K-5,D2,Memory Devices & Technology,Devices & Process Technology,session,A Heater-embodying Rapid and Energy-efficient Mott True Random Number Generator
KCS,2024,S2023-24,TI1-D,TI1-D-1,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Oxide Based Synaptic Transistors Implementing Multi-valued Logic Function
KCS,2024,S2023-24,TI1-D,TI1-D-2,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Study on Threshold Switching Behavior of Oxide Thin Film Based Devices; a New Type of
KCS,2024,S2023-24,TI1-D,TI1-D-3,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,with Vertical Channel Configurations
KCS,2024,S2023-24,TI1-D,TI1-D-5,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Self-Rectifying Resistive Switching Device for 1k Crossbar Array Structure
KCS,2024,S2023-24,TI1-D,TI1-D-6,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,Dot Display Applications
KCS,2024,S2023-24,TJ1-A,TJ1-A-1,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,나노 초 레이저 어닐링을 이용한 비아 플러그의 결정립 크기 증가
KCS,2024,S2023-24,TJ1-A,TJ1-A-2,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,
KCS,2024,S2023-24,TJ1-A,TJ1-A-3,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,Electromigration Reliability of Barrierless Ruthenium and Molybdenum for Sub-10 nm
KCS,2024,S2023-24,TJ1-A,TJ1-A-4,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,Interconnection Applications
KCS,2024,S2023-24,TJ1-A,TJ1-A-5,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,Selective Deposition of ALD Barrier Metal for Extremely Advanced Cu Interconnect
KCS,2024,S2023-24,TJ1-A,TJ1-A-6,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,Improving Mechanical-electrical Reliability of Cu Interconnects based on the Microstructure
KCS,2024,S2023-24,TK1-G,TK1-G-1,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Study on Reliability of Automotive Semiconductor Devices and Validation Technology Trends
KCS,2024,S2023-24,TK1-G,TK1-G-2,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Reliability Assessment of High-voltage FinFET Technology for RF Applications
KCS,2024,S2023-24,TK1-G,TK1-G-3,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Numerical Investigation of GaN HMET Using Finite Element Method according to Process
KCS,2024,S2023-24,TK1-G,TK1-G-4,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Simulation Study of a Full Turn-on RC-IGBT with Energy Loss
KCS,2024,S2023-24,TK1-G,TK1-G-5,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Wire Bonding 두께변화와 Die-attach Void에 따른 열 저항 변화 연구
KCS,2024,S2023-24,TK1-G,TK1-G-6,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Compact Well RC Modeling Method for P1dB and Harmonic Distortion Simulation of the
KCS,2024,S2023-24,TL1-Q,TL1-Q-1,D4,"Process, Materials & Metrology",Devices & Process Technology,session,SEM 영상을 활용한 패턴의 3차원 측정 방법
KCS,2024,S2023-24,TL1-Q,TL1-Q-2,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Skyrmionics
KCS,2024,S2023-24,TL1-Q,TL1-Q-3,D4,"Process, Materials & Metrology",Devices & Process Technology,session,for Ultra-fine Semiconductor Patterning
KCS,2024,S2023-24,TL1-Q,TL1-Q-4,D4,"Process, Materials & Metrology",Devices & Process Technology,session,The Study of Optical Measurement Technologies for the Advanced Packaging of the
KCS,2024,S2023-24,TL1-Q,TL1-Q-5,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Development of ARDE Technology for HARC Using IEDF based on High-resolution VSEM
KCS,2024,S2023-24,TA2-B,TA2-B-1,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Mask-layout Design in HARC Etching Process
KCS,2024,S2023-24,TA2-B,TA2-B-2,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Methyl Ether Plasmas
KCS,2024,S2023-24,TA2-B,TA2-B-3,D4,"Process, Materials & Metrology",Devices & Process Technology,session,
KCS,2024,S2023-24,TA2-B,TA2-B-4,D4,"Process, Materials & Metrology",Devices & Process Technology,session,Plasma-Enhanced Atomic Layer Etching for Metals and Dielectric Materials
